time,games,steps,buffer,policy_loss,value_loss,positions_per_sec
1782383505,1551611,233412,500000,1.4679,0.7169,5413
1782383519,1552611,233564,500000,1.4766,0.7124,5523
1782383537,1553611,233717,500000,1.4701,0.7118,4510
1782383551,1554611,233873,500000,1.4545,0.7093,5601
1782383565,1555611,234027,500000,1.4608,0.6983,5596
1782383579,1556611,234182,500000,1.4508,0.6982,5657
1782383593,1557611,234332,500000,1.4695,0.6912,5555
1782383607,1558611,234483,500000,1.4532,0.6927,5441
1782383621,1559611,234632,500000,1.4478,0.7005,5507
1782383635,1560611,234779,500000,1.4615,0.7041,5432
1782383649,1561611,234930,500000,1.4695,0.7117,5512
1782383663,1562611,235080,500000,1.4653,0.7129,5456
1782383677,1563611,235226,500000,1.4604,0.7170,5429
1782383691,1564611,235378,500000,1.4601,0.7183,5504
1782383705,1565611,235531,500000,1.4684,0.7129,5424
1782383720,1566611,235681,500000,1.4606,0.7149,5411
1782383734,1567611,235831,500000,1.4660,0.7083,5472
1782383748,1568611,235982,500000,1.4682,0.7158,5433
1782383762,1569611,236133,500000,1.4599,0.7130,5448
1782383779,1570611,236287,500000,1.4636,0.7142,4674
1782383792,1571611,236434,500000,1.4638,0.7152,5589
1782383806,1572611,236582,500000,1.4711,0.7171,5646
1782383820,1573611,236733,500000,1.4725,0.7126,5551
1782383834,1574611,236883,500000,1.4707,0.7155,5563
1782383847,1575611,237028,500000,1.4707,0.7102,5589
1782383860,1576611,237176,500000,1.4761,0.7115,5607
1782383874,1577611,237326,500000,1.4708,0.7167,5617
1782383888,1578611,237476,500000,1.4763,0.7106,5548
1782383901,1579611,237624,500000,1.4664,0.7102,5597
1782383915,1580611,237770,500000,1.4722,0.7202,5611
1782383929,1581611,237921,500000,1.4722,0.7198,5558
1782383942,1582611,238071,500000,1.4656,0.7227,5576
1782383956,1583611,238220,500000,1.4664,0.7154,5463
1782383970,1584611,238364,500000,1.4680,0.7165,5503
1782383984,1585611,238513,500000,1.4635,0.7173,5468
1782383997,1586611,238660,500000,1.4690,0.7149,5568
1782384011,1587611,238811,500000,1.4749,0.7171,5590
1782384025,1588611,238959,500000,1.4696,0.7070,5553
1782384038,1589611,239108,500000,1.4666,0.7121,5505
1782384052,1590611,239258,500000,1.4647,0.7154,5562
1782384066,1591611,239407,500000,1.4552,0.7082,5543
1782384080,1592611,239555,500000,1.4632,0.7088,5561
1782384098,1593611,239709,500000,1.4694,0.7156,4393
1782384112,1594611,239861,500000,1.4608,0.7179,5531
1782384126,1595611,240011,500000,1.4564,0.7140,5514
1782384140,1596611,240162,500000,1.4591,0.7128,5508
1782384154,1597611,240315,500000,1.4576,0.7088,5538
1782384168,1598611,240466,500000,1.4625,0.7148,5544
1782384182,1599611,240616,500000,1.4648,0.7126,5500
1782384196,1600611,240765,500000,1.4627,0.7155,5471
1782384209,1601611,240913,500000,1.4673,0.7232,5532
1782384223,1602611,241063,500000,1.4697,0.7235,5540
1782384237,1603611,241213,500000,1.4660,0.7256,5482
1782384251,1604611,241362,500000,1.4775,0.7212,5464
1782384265,1605611,241511,500000,1.4760,0.7262,5470
1782384279,1606611,241664,500000,1.4789,0.7211,5515
1782384293,1607611,241813,500000,1.4785,0.7235,5508
1782384307,1608611,241964,500000,1.4813,0.7152,5500
1782384322,1609611,242117,500000,1.4752,0.7181,5482
1782384336,1610611,242269,500000,1.4705,0.7209,5483
1782384350,1611611,242420,500000,1.4689,0.7157,5508
1782384363,1612611,242568,500000,1.4707,0.7173,5541
1782384380,1613611,242717,500000,1.4735,0.7220,4733
1782384393,1614611,242865,500000,1.4715,0.7257,5488
1782384407,1615611,243013,500000,1.4633,0.7277,5483
1782384421,1616611,243162,500000,1.4608,0.7258,5387
1782384435,1617611,243311,500000,1.4695,0.7276,5441
1782384449,1618611,243459,500000,1.4682,0.7212,5443
1782384463,1619611,243610,500000,1.4504,0.7133,5484
1782384478,1620611,243763,500000,1.4543,0.7174,5557
1782384492,1621611,243913,500000,1.4573,0.7123,5448
1782384506,1622611,244062,500000,1.4657,0.7068,5487
1782384520,1623611,244213,500000,1.4591,0.7079,5400
1782384534,1624611,244366,500000,1.4608,0.7126,5466
1782384548,1625611,244520,500000,1.4559,0.7124,5513
1782384563,1626611,244675,500000,1.4571,0.7125,5439
1782384577,1627611,244826,500000,1.4641,0.7073,5447
1782384591,1628611,244977,500000,1.4530,0.7067,5480
1782384605,1629611,245126,500000,1.4699,0.7028,5519
1782384619,1630611,245279,500000,1.4636,0.7041,5492
1782384637,1631611,245425,500000,1.4575,0.7115,4367
1782384651,1632611,245575,500000,1.4510,0.7111,5419
1782384665,1633611,245723,500000,1.4591,0.7151,5463
1782384679,1634611,245873,500000,1.4539,0.7100,5426
1782384693,1635611,246022,500000,1.4501,0.7169,5435
1782384707,1636611,246172,500000,1.4536,0.7152,5399
1782384721,1637611,246322,500000,1.4562,0.7099,5426
1782384735,1638611,246470,500000,1.4546,0.7082,5451
1782384749,1639611,246618,500000,1.4549,0.7094,5464
1782384762,1640611,246763,500000,1.4541,0.7078,5459
1782384776,1641611,246912,500000,1.4580,0.7201,5468
1782384790,1642611,247061,500000,1.4592,0.7116,5429
1782384805,1643611,247211,500000,1.4610,0.7201,5399
1782384818,1644611,247358,500000,1.4655,0.7182,5453
1782384832,1645611,247504,500000,1.4552,0.7195,5437
1782384846,1646611,247655,500000,1.4502,0.7214,5495
1782384860,1647611,247804,500000,1.4493,0.7201,5449
1782384877,1648611,247953,500000,1.4570,0.7142,4560
1782384891,1649611,248099,500000,1.4438,0.7189,5359
1782384905,1650611,248249,500000,1.4564,0.7189,5463
1782384919,1651611,248400,500000,1.4607,0.7189,5417
1782384933,1652611,248550,500000,1.4593,0.7167,5448
1782384948,1653611,248699,500000,1.4608,0.7254,5381
1782384962,1654611,248848,500000,1.4660,0.7290,5370
1782384976,1655611,248999,500000,1.4718,0.7314,5406
1782384990,1656611,249150,500000,1.4665,0.7293,5416
1782385005,1657611,249302,500000,1.4636,0.7305,5420
1782385019,1658611,249450,500000,1.4623,0.7364,5412
1782385033,1659611,249603,500000,1.4633,0.7304,5479
1782385047,1660611,249755,500000,1.4635,0.7303,5452
1782385061,1661611,249905,500000,1.4656,0.7321,5452
1782385075,1662611,250052,500000,1.4734,0.7238,5452
1782385089,1663611,250201,500000,1.4739,0.7271,5394
1782385104,1664611,250351,500000,1.4767,0.7256,5410
1782385121,1665611,250503,500000,1.4693,0.7266,4331
1782385136,1666611,250655,500000,1.4699,0.7235,5452
1782385150,1667611,250806,500000,1.4637,0.7177,5415
1782385164,1668611,250956,500000,1.4642,0.7200,5408
1782385178,1669611,251105,500000,1.4514,0.7195,5456
1782385192,1670611,251254,500000,1.4544,0.7237,5395
1782385207,1671611,251405,500000,1.4608,0.7223,5427
1782385221,1672611,251555,500000,1.4506,0.7240,5409
1782385235,1673611,251705,500000,1.4513,0.7239,5431
1782385249,1674611,251858,500000,1.4533,0.7214,5603
1782385263,1675611,252008,500000,1.4618,0.7131,5446
1782385277,1676611,252163,500000,1.4494,0.7115,5472
1782385292,1677611,252316,500000,1.4523,0.7092,5506
1782385306,1678611,252468,500000,1.4585,0.7053,5514
1782385320,1679611,252620,500000,1.4555,0.7011,5507
1782385334,1680611,252774,500000,1.4522,0.6981,5562
1782385348,1681611,252924,500000,1.4515,0.7009,5518
1782385365,1682611,253076,500000,1.4531,0.7050,4600
1782385379,1683611,253224,500000,1.4426,0.7036,5394
1782385393,1684611,253369,500000,1.4548,0.7080,5384
1782385407,1685611,253518,500000,1.4511,0.7120,5367
1782385421,1686611,253669,500000,1.4489,0.7194,5389
1782385435,1687611,253817,500000,1.4640,0.7222,5490
1782385449,1688611,253968,500000,1.4517,0.7175,5460
1782385463,1689611,254113,500000,1.4680,0.7194,5378
1782385478,1690611,254265,500000,1.4589,0.7210,5418
1782385492,1691611,254413,500000,1.4576,0.7243,5404
1782385505,1692611,254558,500000,1.4596,0.7255,5368
1782385519,1693611,254704,500000,1.4653,0.7229,5389
1782385533,1694611,254853,500000,1.4581,0.7258,5449
1782385547,1695611,255005,500000,1.4646,0.7367,5464
1782385561,1696611,255154,500000,1.4652,0.7287,5431
1782385575,1697611,255301,500000,1.4646,0.7252,5458
1782385589,1698611,255450,500000,1.4575,0.7235,5412
1782385607,1699611,255601,500000,1.4594,0.7301,4426
1782385621,1700611,255749,500000,1.4620,0.7257,5502
1782385635,1701611,255900,500000,1.4518,0.7176,5460
1782385649,1702611,256050,500000,1.4595,0.7255,5586
1782385662,1703611,256196,500000,1.4636,0.7301,5460
1782385676,1704611,256347,500000,1.4534,0.7318,5489
1782385690,1705611,256496,500000,1.4570,0.7328,5494
1782385705,1706611,256648,500000,1.4564,0.7250,5451
1782385719,1707611,256799,500000,1.4577,0.7266,5457
1782385733,1708611,256951,500000,1.4607,0.7237,5474
1782385747,1709611,257102,500000,1.4580,0.7262,5528
1782385761,1710611,257253,500000,1.4572,0.7185,5394
1782385775,1711611,257404,500000,1.4527,0.7167,5402
1782385789,1712611,257551,500000,1.4548,0.7127,5394
1782385804,1713611,257704,500000,1.4589,0.7189,5540
1782385818,1714611,257855,500000,1.4543,0.7162,5534
1782385831,1715611,258005,500000,1.4573,0.7198,5513
1782385846,1716611,258158,500000,1.4520,0.7147,5504
1782385860,1717611,258308,500000,1.4598,0.7146,5446
1782385874,1718611,258457,500000,1.4623,0.7219,5524
1782385892,1719611,258605,500000,1.4586,0.7158,4094
1782385906,1720611,258752,500000,1.4615,0.7174,5515
1782385920,1721611,258898,500000,1.4592,0.7126,5410
1782385934,1722611,259046,500000,1.4603,0.7178,5400
1782385948,1723611,259195,500000,1.4654,0.7150,5446
1782385962,1724611,259342,500000,1.4676,0.7173,5401
1782385975,1725611,259488,500000,1.4620,0.7265,5363
1782385990,1726611,259638,500000,1.4556,0.7285,5355
1782386004,1727611,259787,500000,1.4522,0.7302,5437
1782386018,1728611,259934,500000,1.4608,0.7322,5305
1782386032,1729611,260086,500000,1.4580,0.7302,5526
1782386046,1730611,260237,500000,1.4519,0.7208,5354
1782386061,1731611,260386,500000,1.4541,0.7225,5428
1782386075,1732611,260536,500000,1.4421,0.7183,5449
1782386089,1733611,260687,500000,1.4516,0.7195,5408
1782386103,1734611,260838,500000,1.4473,0.7120,5435
1782386120,1735611,260987,500000,1.4509,0.7126,4535
1782386134,1736611,261135,500000,1.4555,0.7153,5432
1782386148,1737611,261287,500000,1.4537,0.7175,5382
1782386162,1738611,261436,500000,1.4569,0.7109,5471
1782386176,1739611,261584,500000,1.4602,0.7054,5398
1782386190,1740611,261732,500000,1.4695,0.7153,5439
1782386205,1741611,261882,500000,1.4556,0.7133,5297
1782386219,1742611,262032,500000,1.4598,0.7080,5462
1782386233,1743611,262178,500000,1.4552,0.7073,5431
1782386247,1744611,262325,500000,1.4519,0.7138,5374
1782386261,1745611,262476,500000,1.4501,0.7131,5521
1782386275,1746611,262624,500000,1.4549,0.7236,5382
1782386289,1747611,262776,500000,1.4539,0.7200,5417
1782386303,1748611,262922,500000,1.4614,0.7199,5388
1782386317,1749611,263073,500000,1.4519,0.7235,5407
1782386331,1750611,263222,500000,1.4595,0.7195,5389
1782386349,1751611,263372,500000,1.4446,0.7226,4419
1782386363,1752611,263521,500000,1.4552,0.7147,5526
1782386376,1753611,263669,500000,1.4504,0.7178,5566
1782386390,1754611,263819,500000,1.4552,0.7136,5585
1782386404,1755611,263966,500000,1.4633,0.7182,5492
1782386418,1756611,264118,500000,1.4604,0.7189,5579
1782386432,1757611,264267,500000,1.4568,0.7172,5501
1782386445,1758611,264419,500000,1.4534,0.7206,5592
1782386460,1759611,264572,500000,1.4499,0.7217,5567
1782386473,1760611,264719,500000,1.4492,0.7198,5397
1782386487,1761611,264868,500000,1.4554,0.7207,5609
1782386501,1762611,265020,500000,1.4573,0.7213,5551
1782386515,1763611,265169,500000,1.4540,0.7186,5480
1782386529,1764611,265319,500000,1.4552,0.7216,5535
1782386543,1765611,265470,500000,1.4582,0.7283,5509
1782386557,1766611,265621,500000,1.4543,0.7233,5594
1782386571,1767611,265768,500000,1.4605,0.7230,5410
1782386584,1768611,265916,500000,1.4495,0.7266,5502
1782386598,1769611,266067,500000,1.4535,0.7302,5519
1782386612,1770611,266217,500000,1.4623,0.7287,5546
1782386626,1771611,266369,500000,1.4534,0.7341,5475
1782386644,1772611,266518,500000,1.4514,0.7322,4385
1782386658,1773611,266671,500000,1.4581,0.7225,5498
1782386673,1774611,266825,500000,1.4496,0.7210,5470
1782386687,1775611,266978,500000,1.4512,0.7168,5513
1782386701,1776611,267131,500000,1.4430,0.7034,5530
1782386715,1777611,267289,500000,1.4489,0.7005,5614
1782386730,1778611,267441,500000,1.4456,0.7042,5469
1782386744,1779611,267596,500000,1.4493,0.7013,5483
1782391558,1780611,267752,500000,1.4527,0.7081,17
